value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,surface_area_fraction_0,surface_area_fraction_1,surface_area_fraction_2,surface_area_fraction_3
27.7,Celcius,molar,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",InChI=1S/C3H6O/c1-3(2)4/h1-2H3,,,0.99,0.01,,,0.9961926204888935,0.003807379511106596,,
41.9,Celcius,molar,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",InChI=1S/C3H6O/c1-3(2)4/h1-2H3,,,0.995,0.005,,,0.9981022456346315,0.0018977543653685158,,
117.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.134,0.866,,,0.09106501014602326,0.9089349898539767,,
108.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.259,0.741,,,0.18454884106934957,0.8154511589306503,,
104.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.374,0.626,,,0.2789352245224553,0.7210647754775448,,
100.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.482,0.518,,,0.3759707383210082,0.6240292616789919,,
97.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.582,0.418,,,0.47410673435213535,0.5258932656478646,,
95.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.675,0.325,,,0.5735213099226869,0.4264786900773132,,
92.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.765,0.235,,,0.6782269544937748,0.32177304550622515,,
90.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.848,0.152,,,0.7831885345715298,0.21681146542847018,,
89.0,Celcius,molar,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.926,0.074,,,0.8901382788313427,0.1098617211686574,,
157.6,Celcius,molar,"InChI=1S/C12H24O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h3-11H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.093,0.907,,,0.06156206473600143,0.9384379352639985,,
141.9,Celcius,molar,"InChI=1S/C12H24O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h3-11H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.2,0.8,,,0.1378905146585042,0.8621094853414959,,
124.5,Celcius,molar,"InChI=1S/C12H24O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h3-11H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.4,0.6,,,0.29899398226539325,0.7010060177346068,,
118.3,Celcius,molar,"InChI=1S/C12H24O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h3-11H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.582,0.418,,,0.47112244760547106,0.5288775523945289,,
112.0,Celcius,molar,"InChI=1S/C12H24O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h3-11H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.8,0.2,,,0.7190322758795227,0.2809677241204773,,
39.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.1,0.9,,,0.144643010715735,0.855356989284265,,
39.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.2,0.8,,,0.27561461455270386,0.7243853854472961,,
39.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.3,0.7,,,0.39476563953404425,0.6052343604659557,,
39.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.4,0.6,,,0.5036272533089191,0.49637274669108084,,
40.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.502,0.498,,,0.6053898746969465,0.39461012530305345,,
41.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.6,0.4,,,0.6953897700857863,0.30461022991421366,,
41.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.699,0.301,,,0.779458721983863,0.22054127801613707,,
42.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.8,0.2,,,0.8589103124255608,0.14108968757443918,,
43.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",,,0.899,0.101,,,0.931255496871937,0.06874450312806304,,
48.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.101,0.899,,,0.14979589904452373,0.8502041009554764,,
47.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.2,0.8,,,0.2816413328955021,0.7183586671044979,,
46.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.3,0.7,,,0.40195206060102723,0.5980479393989727,,
46.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.4,0.6,,,0.5111218313152913,0.48887816868470874,,
45.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.502,0.498,,,0.6125300761851026,0.3874699238148975,,
45.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.6,0.4,,,0.7017038953920699,0.2982961046079302,,
45.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.7,0.3,,,0.7853730854066063,0.21462691459339375,,
45.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.799,0.201,,,0.8617636102863642,0.13823638971363575,,
45.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",,,0.908,0.092,,,0.9393127904722939,0.06068720952770611,,
46.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.1,0.9,,,0.14654996223324804,0.8534500377667519,,
45.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.2,0.8,,,0.27868569282647504,0.721314307173525,,
45.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.3,0.7,,,0.39843412357758046,0.6015658764224195,,
44.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.4,0.6,,,0.5074591656181853,0.4925408343818148,,
44.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.502,0.498,,,0.6090460320206214,0.39095396797937854,,
44.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.599,0.401,,,0.6977495301707213,0.3022504698292788,,
44.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.699,0.301,,,0.7820826327481263,0.21791736725187372,,
44.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.8,0.2,,,0.8607578053069882,0.13924219469301166,,
45.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3","InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",,,0.9,0.1,,,0.9329259477821219,0.06707405221787796,,
63.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.921,0.079,,,0.9561931316977986,0.04380686830220133,,
68.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.922,0.078,,,0.957363527517715,0.04263647248228496,,
66.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.921,0.079,,,0.9568955281302146,0.043104471869785325,,
67.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.921,0.079,,,0.9574207237400869,0.04257927625991309,,
59.19999999999999,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H16/c1-7-3-5-8(2)6-4-7/h7-8H,3-6H2,1-2H3/t7-,8+",,,0.926,0.074,,,0.9512599030694306,0.048740096930569375,,
57.69999999999999,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H16/c1-7-3-5-8(2)6-4-7/h7-8H,3-6H2,1-2H3/t7-,8-",,,0.926,0.074,,,0.9519864872661,0.04801351273389995,,
62.5,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H16/c1-7-5-3-4-6-8(7)2/h7-8H,3-6H2,1-2H3/t7-,8+",,,0.926,0.074,,,0.951771263732448,0.04822873626755201,,
58.2,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H16/c1-7-5-3-4-6-8(7)2/h7-8H,3-6H2,1-2H3/t7-,8-/m1/s1",,,0.926,0.074,,,0.9522009466391946,0.047799053360805456,,
60.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.927,0.073,,,0.9475108794257328,0.05248912057426717,,
57.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-4-5-6-7-8(2)3/h8H,4-7H2,1-3H3",,,0.927,0.073,,,0.9476487728161381,0.05235122718386189,,
54.19999999999999,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-4-6-7-8(3)5-2/h8H,4-7H2,1-3H3",,,0.927,0.073,,,0.948690963722742,0.05130903627725794,,
54.19999999999999,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-4-6-8(3)7-5-2/h8H,4-7H2,1-3H3",,,0.928,0.072,,,0.9487003491396367,0.051299650860363255,,
49.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-5-6-7-8(2,3)4/h5-7H2,1-4H3",,,0.927,0.073,,,0.9499608060354641,0.05003919396453599,,
53.69999999999999,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-5-7(3)8(4)6-2/h7-8H,5-6H2,1-4H3",,,0.928,0.072,,,0.9498646356381462,0.05013536436185392,,
51.6,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-5-7-8(3,4)6-2/h5-7H2,1-4H3",,,0.927,0.073,,,0.9502324868477895,0.04976751315221047,,
50.30000000000001,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-5-8(4)6-7(2)3/h7-8H,5-6H2,1-4H3",,,0.926,0.074,,,0.948125191458767,0.051874808541233115,,
49.19999999999999,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-5-8(4)6-7(2)3/h7-8H,5-6H2,1-4H3",,,0.928,0.072,,,0.9495597858229332,0.050440214177066664,,
53.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-6(2)8(5)7(3)4/h6-8H,1-5H3",,,0.927,0.073,,,0.9499601608613466,0.05003983913865344,,
50.19999999999999,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-6-7(2)8(3,4)5/h7H,6H2,1-5H3",,,0.926,0.074,,,0.9495097871044293,0.0504902128955707,,
50.5,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-7(2)5-6-8(3)4/h7-8H,5-6H2,1-4H3",,,0.927,0.073,,,0.9485311237459583,0.05146887625404184,,
43.0,Celcius,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.927,0.073,,,0.949859132050517,0.05014086794948308,,
130.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.118,0.882,,,0.09261590814255995,0.9073840918574401,,
128.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.23,0.77,,,0.1855923119923156,0.8144076880076844,,
124.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.338,0.662,,,0.28033164415523065,0.7196683558447693,,
122.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.442,0.558,,,0.37668409637058126,0.6233159036294188,,
120.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.543,0.457,,,0.47547680388452207,0.5245231961154779,,
119.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.641,0.359,,,0.5766679062009142,0.42333209379908576,,
119.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.735,0.265,,,0.6790791544935857,0.32092084550641437,,
117.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.826,0.174,,,0.7836291397584274,0.21637086024157257,,
116.0,Celcius,molar,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",,,0.915,0.085,,,0.891453567913598,0.10854643208640201,,
147.7,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3",,,0.102,0.898,,,0.09292750552925355,0.9070724944707464,,
144.8,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3",,,0.205,0.795,,,0.18869110099609476,0.8113088990039052,,
139.8,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3",,,0.403,0.597,,,0.3784373924889569,0.6215626075110431,,
136.2,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3",,,0.6,0.4,,,0.5749948180979149,0.4250051819020852,,
133.0,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C16H32O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16(17)18-4-2/h3-15H2,1-2H3",,,0.8,0.2,,,0.7829751202187846,0.21702487978121546,,
161.0,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C18H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h3-17H2,1-2H3",,,0.104,0.896,,,0.08605571225298296,0.9139442877470171,,
155.0,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C18H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h3-17H2,1-2H3",,,0.2,0.8,,,0.16860875013879498,0.8313912498612049,,
145.5,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C18H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h3-17H2,1-2H3",,,0.4,0.6,,,0.35099001952990566,0.6490099804700944,,
140.1,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C18H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h3-17H2,1-2H3",,,0.602,0.398,,,0.5509674224248645,0.4490325775751356,,
135.0,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C18H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h3-17H2,1-2H3",,,0.799,0.201,,,0.7632951610685623,0.2367048389314376,,
166.4,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.125,0.875,,,0.09601079025331999,0.9039892097466801,,
159.3,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.22,0.78,,,0.173343645035539,0.8266563549644611,,
147.5,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.4,0.6,,,0.3313884936200077,0.6686115063799922,,
140.8,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.594,0.406,,,0.5210074927290983,0.4789925072709018,,
135.3,Celcius,molar,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3","InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",,,0.79,0.21,,,0.7366208583199264,0.2633791416800736,,
